localTime,ggd,ggd_os,ecn_AB46,ecn_AB47,waag_1184527,waag_1184739,waag_1183931,waag_53788,waag_26296,waag_1184206,waag_1185325,waag_54200,waag_1184453,waag_717780,waag_55303,waag_55300,waag_13905017,waag_14560051,waag_1184838,waag_54911
2016-06-28 15:00:00+02:00,, 32.000, 58.067, 26.028, 32.692, 19.468, 23.523,,, 55.229, 25.134, 22.317, 29.240, 98.332,  8.057, 23.991,, 54.699,118.533, 22.159
2016-06-28 16:00:00+02:00, 37.600, 54.100, 77.194, 57.166, 66.346, 44.914, 52.640,,, 73.373, 48.789, 52.332, 60.810, 69.144, 28.303, 55.124,, 62.238,112.059, 56.936
2016-06-28 17:00:00+02:00, 25.500, 53.600, 73.987, 59.756, 59.703, 43.500, 46.014,,, 48.633, 46.233, 49.422, 50.670, 63.664, 12.986, 51.453,, 52.276,110.313, 45.800
2016-06-28 18:00:00+02:00, 21.500, 33.200, 62.009, 35.344, 33.499, 26.676, 26.882,,, 34.903, 31.229, 30.473, 30.167,,  6.592, 32.486,, 40.133, 94.498,
2016-06-28 19:00:00+02:00, 19.100, 25.700, 41.027, 25.793, 26.317, 17.965, 20.419,,, 44.875, 21.125, 20.801, 27.312, 61.704,  4.761, 22.354,, 45.704,100.216, 13.235
2016-06-28 20:00:00+02:00, 17.800, 24.500, 47.100, 24.507, 30.877, 15.855, 20.650,,, 44.984, 21.179, 19.460, 35.861, 57.505,  6.297, 18.464,, 42.671, 86.511, 20.849
2016-06-28 21:00:00+02:00, 17.000, 21.200, 34.582, 20.509, 41.489, 18.675, 22.013,,, 61.607, 27.679, 26.971, 40.802, 50.543,  7.073, 23.704,, 54.792, 83.034, 24.816
2016-06-28 22:00:00+02:00, 17.400, 24.100, 33.165, 22.885, 42.777, 20.217, 34.430,,, 72.947, 29.611, 30.273, 41.808, 36.923, 13.274, 25.090,, 51.558, 67.950, 29.883
2016-06-28 23:00:00+02:00, 12.800, 17.800, 40.339, 24.808, 24.689, 17.949, 23.473,,, 45.417, 26.056, 20.662, 28.323, 30.871,  6.350, 25.686,, 36.280, 66.992, 28.501
2016-06-29 00:00:00+02:00, 12.900, 16.500, 27.677, 21.984, 20.517, 16.477, 14.307,,, 39.678, 23.668, 12.069, 22.463, 24.253,  1.694, 19.523,, 36.104, 58.926, 23.384
2016-06-29 01:00:00+02:00,  7.200, 10.500, 23.233, 13.891, 13.784, 15.915, 14.450,,, 43.677, 18.858, 10.807, 17.489, 26.962, -1.613, 18.416,, 37.271, 59.198, 20.508
2016-06-29 02:00:00+02:00, 11.200, 13.100, 32.307, 14.366, 23.375, 12.930, 15.076,,, 34.010, 18.049, 15.153, 18.887, 32.960,  1.562,,, 34.005, 66.323, 19.860
2016-06-29 03:00:00+02:00,  8.500, 12.500, 20.786, 11.911, 12.362,  5.212,  9.829,,, 27.298,  9.528, 10.530, 14.289, 24.140, -1.005, 10.121,, 33.208, 49.392, 11.742
2016-06-29 04:00:00+02:00,  6.600,  8.300, 19.805,  8.867,  3.615,  4.452,  7.553,,, 29.824,  6.809,  5.880, 12.698, 12.302, -3.837,  6.393,, 33.775, 35.379,  8.525
2016-06-29 05:00:00+02:00,  8.800,  9.500, 13.050, 11.415,  6.556,  7.254,  8.024,,, 27.094, 11.915,  5.080, 12.594, 11.339, -1.181,  7.898,, 27.707, 33.986,  8.750
2016-06-29 06:00:00+02:00,  7.500,  8.000,  9.492,  8.898,  2.678,  5.792,  5.787,,, 22.536,  9.067,  1.914,  8.305,  9.075, -1.817,  4.125,, 24.089, 30.986,  6.413
2016-06-29 07:00:00+02:00, 10.900, 11.100, 24.267, 12.277, 10.953, 10.665,  8.234,,, 30.345, 16.443,  8.067, 11.886, 25.662,  0.384,  9.125,, 28.423, 61.998, 11.029
2016-06-29 08:00:00+02:00, 23.900, 24.800, 42.636, 27.093, 25.807, 19.347, 22.259,,, 36.761, 32.133, 20.390, 25.595, 47.136, 13.026, 20.683,, 34.724, 89.918, 25.282
2016-06-29 09:00:00+02:00, 19.200, 25.700, 44.756, 28.332, 17.710, 23.233, 18.900,,, 32.761, 31.520, 16.801, 24.550, 40.041,  6.710, 26.020,, 28.744, 80.658, 30.149
2016-06-29 10:00:00+02:00, 13.100, 16.200, 30.492, 16.704,  6.790, 13.164, 11.075,,, 21.890, 21.064,  9.319, 14.020, 19.006,  3.197, 15.847,, 15.173, 54.551, 18.438
2016-06-29 11:00:00+02:00,  8.700, 11.200, 32.057, 14.233, 11.145, 13.544,  3.943,,, 13.469, 17.964,  6.806, 14.404, 20.386,  0.601, 16.438,,  7.851, 49.435, 17.237
2016-06-29 12:00:00+02:00,  9.300, 13.600, 39.298, 15.445,  7.886, 13.825,  9.629,,, 18.127, 22.226,  6.874, 12.130, 22.685, -0.513,,, 20.577, 59.200, 17.093
2016-06-29 13:00:00+02:00,  8.300, 10.500, 33.144, 14.509, 11.364, 15.762,  4.915,,, 15.684, 20.197,  3.765, 12.966, 25.811, -0.763,,, 17.283, 52.833, 15.700
2016-06-29 14:00:00+02:00,  8.000,  9.000, 19.407, 12.840,  5.474, 12.849,  0.049,,,  9.736, 10.333,  1.161,  8.603, 19.109, -1.274,,, 16.818, 46.328, 15.486
2016-06-29 15:00:00+02:00,  9.400, 11.600, 24.861, 11.003, 10.511, 15.334,  6.095,,, 11.570, 14.155,  2.124, 11.273, 28.394, -1.938, 14.176,, 24.872, 59.257, 11.476
2016-06-29 16:00:00+02:00,  8.200, 11.400, 31.885, 11.611,  6.912, 13.261,  4.122,,, 14.329, 15.237,  7.145, 13.986, 28.656,  0.758, 11.897,, 31.396, 54.165, 13.878
2016-06-29 17:00:00+02:00, 12.300, 18.200, 30.830, 17.079, 18.703, 21.019, 13.898,,, 34.208, 19.554, 11.237, 21.322, 41.641,  3.758, 19.525,, 41.923, 83.416, 16.378
2016-06-29 18:00:00+02:00, 10.000, 14.100, 27.480, 14.529, 22.567, 20.479, 14.028,,, 41.257, 23.177, 16.050, 29.410, 37.074,  5.034,,, 47.989, 72.466, 22.075
2016-06-29 19:00:00+02:00,  9.900, 13.900, 26.427, 15.881, 20.555, 19.953, 16.274,,, 47.203, 20.054, 14.828, 28.454, 28.836,  3.676, 20.080,, 46.136, 59.088, 24.184
2016-06-29 20:00:00+02:00,  9.800, 13.800, 29.968, 18.984, 21.221, 24.908, 20.470,,, 61.293, 24.822, 16.802, 32.671, 37.129,  4.077, 24.889,, 54.022, 70.028, 29.558
2016-06-29 21:00:00+02:00, 14.400, 17.800, 36.566, 20.888, 25.573, 19.682, 22.392,,, 50.908, 24.515, 19.742, 29.283, 55.949,  9.613, 18.940,, 50.451, 82.597, 25.743
2016-06-29 22:00:00+02:00, 12.100, 17.100, 29.223, 18.246, 23.783, 14.689, 16.815,,, 39.102, 18.306, 16.718, 25.721, 45.657,  6.648, 13.861,, 44.449, 72.217, 16.524
2016-06-29 23:00:00+02:00, 12.000, 18.300, 27.161, 18.664, 17.250, 11.945, 15.446,,, 37.707, 13.516, 14.879, 21.888, 44.343,  5.378, 13.360,, 40.130,, 13.713
2016-06-30 00:00:00+02:00, 12.700, 18.400, 23.479, 18.226, 19.151, 12.549, 15.118,,, 31.696, 13.587, 13.787, 19.605, 29.705,  4.902, 12.383,, 33.447,, 14.459
2016-06-30 01:00:00+02:00, 12.700, 16.000, 21.257, 15.973, 14.036, 10.879, 11.619,,, 26.551, 14.082, 13.470, 16.493, 22.970,  4.350, 11.386,, 26.943,, 12.115
2016-06-30 02:00:00+02:00, 12.000, 13.500, 15.533, 12.840, 12.316,  9.597,  8.464,,, 21.931, 11.805,  9.810, 13.968, 18.507,  2.162,  8.476,, 22.750,, 11.861
2016-06-30 03:00:00+02:00,  7.700, 10.700, 14.427,  8.970,  6.867,  6.405,  6.508,,, 21.832,  9.450,  6.004, 10.898, 17.150, -0.120,  4.431,, 20.340,, 10.045
2016-06-30 04:00:00+02:00,  8.300,  9.100, 16.256,  8.232, 13.749,  8.753,  8.167,,, 33.364,  8.867,  8.758, 14.214,,  1.147,  8.042,, 32.493,, 10.220
2016-06-30 05:00:00+02:00,  8.200, 10.700, 21.359, 14.458, 10.722, 12.097, 14.089,,, 43.729, 12.017,  7.408, 14.997, 19.009, -2.468, 14.683,, 33.699,, 21.497
2016-06-30 06:00:00+02:00,  9.100, 10.600, 23.407, 12.871,  8.640, 12.599, 13.633,,, 37.941, 12.281,  8.001, 13.494, 21.003,  1.906, 15.722,, 34.798,, 22.068
2016-06-30 07:00:00+02:00, 19.400, 18.000, 34.865, 16.280, 13.280, 14.811, 18.613,,, 35.278, 16.308, 14.818, 19.023, 39.973,  9.332, 18.036,, 33.380,, 24.462
2016-06-30 08:00:00+02:00, 21.100, 27.200, 59.076, 25.393, 16.124, 15.512, 23.239,,, 34.926, 30.996, 22.024, 28.054, 58.227,  9.946, 18.753,, 36.510,, 23.498
2016-06-30 09:00:00+02:00, 23.300, 27.400, 55.384, 29.673, 24.166, 26.126, 24.288,,, 40.304, 30.258, 22.752, 33.975, 42.416, 11.567, 26.738,, 36.930,, 30.400
2016-06-30 10:00:00+02:00, 22.500, 27.200, 56.725, 29.530, 22.212, 30.046, 29.366,,, 43.782, 30.901, 24.920, 26.863, 57.025, 10.957, 37.698,, 33.252,, 35.946
2016-06-30 11:00:00+02:00, 25.100, 28.900, 44.670, 26.648, 24.984, 24.592, 27.510,,, 30.836, 25.692, 23.743, 29.697, 54.268, 14.626, 30.193,, 32.943,, 27.838
2016-06-30 12:00:00+02:00, 29.700, 31.600, 41.592, 25.050, 28.834, 24.236, 29.806,,, 34.482, 26.334, 25.292, 34.404, 65.175, 18.564, 25.179,, 33.926,, 27.729
2016-06-30 13:00:00+02:00, 27.300, 31.400, 48.079, 22.952, 29.219, 28.244, 30.287,,, 53.190, 30.550, 27.227, 33.469, 57.583, 15.499, 30.576,, 47.906,, 30.545
2016-06-30 14:00:00+02:00, 26.900, 31.900, 42.513, 27.369, 31.932, 25.845, 33.383,,, 50.196, 31.832, 28.010, 35.180, 61.997, 16.369, 32.039,, 47.330,, 32.709
2016-06-30 15:00:00+02:00, 17.600, 23.900, 39.703, 18.205, 25.240, 17.517, 24.455,,, 38.235, 27.572, 20.211, 26.005, 52.785,  8.123, 18.623,, 44.033,, 21.458
2016-06-30 16:00:00+02:00, 17.700, 23.600, 34.404, 15.783, 27.607, 20.678, 26.231,,, 41.230, 26.886, 22.324, 27.728, 51.286, 12.921, 20.249,, 46.589,, 22.999
2016-06-30 17:00:00+02:00, 24.500, 27.800, 36.974, 18.267, 30.643, 26.743, 30.743,,, 48.221, 28.178, 24.445, 36.789, 52.278, 18.337, 31.156,, 48.596,, 31.294
2016-06-30 18:00:00+02:00, 10.600, 15.900, 47.631, 20.003, 13.793, 22.763, 16.451,,, 26.794, 26.703,  9.998, 24.560, 39.898,  2.468, 25.267,, 25.719,, 29.430
2016-06-30 19:00:00+02:00,  8.700, 13.900, 29.172, 13.229, 10.970, 19.389, 14.416, 24.383,, 25.220, 22.329,  8.659, 18.059, 31.126, -0.892, 21.369,, 24.252,, 22.796
2016-06-30 20:00:00+02:00, 10.300, 13.000, 29.151, 11.802, 14.584, 14.529,  9.737, 13.745,, 29.173, 17.073,  6.897, 21.679, 26.425, -0.884, 15.459,, 26.558,, 17.334
2016-06-30 21:00:00+02:00, 14.300, 15.500, 28.578,  9.942, 20.634, 10.940, 12.014, 16.822,, 33.919, 16.197, 12.639, 21.000, 18.646,  1.793,,, 30.737,, 15.800
2016-06-30 22:00:00+02:00, 11.900, 17.800, 36.130, 17.945, 21.691, 16.023, 20.039, 20.827,, 43.091, 24.788, 14.279, 26.276, 37.664,  1.465,,, 37.455,, 22.308
2016-06-30 23:00:00+02:00, 32.200, 36.800, 43.414, 26.008, 32.117, 23.143, 31.381, 33.986,, 39.318, 33.121, 27.411, 37.211, 59.520, 17.970,,, 45.501,, 32.607
2016-07-01 00:00:00+02:00, 25.000, 37.100, 32.806, 18.789, 28.509, 15.205, 25.212, 23.818,, 35.337, 24.276, 26.227, 32.548, 54.264,  8.807, 21.340,, 42.069,, 20.854
2016-07-01 01:00:00+02:00, 17.900, 21.700, 28.931, 14.153, 18.375, 13.481, 17.127, 18.200,, 34.901, 18.538, 16.748, 25.616, 40.541,  7.076,,, 39.305,, 17.109
2016-07-01 02:00:00+02:00, 12.800, 19.000, 26.847, 11.540, 19.055, 14.125, 14.864, 16.012,, 30.244,, 12.648, 21.967, 32.981,  3.785, 14.915,, 35.442,, 14.298
2016-07-01 03:00:00+02:00,  7.900, 12.200, 17.916,  8.578,  8.507, 11.247,  9.035,  9.524,, 24.397,,  4.709, 14.388, 28.910,  1.115,  6.715,, 29.361,, 12.432
2016-07-01 04:00:00+02:00,  7.700,  9.700,  9.215,  6.574,  9.222,  9.981,  7.810,  9.262,, 28.681,,  6.254, 14.455, 14.988,  2.421,  6.668,, 30.749,, 11.355
2016-07-01 05:00:00+02:00,  6.000,  8.200,  9.753,  5.892,  6.417, 10.877,  9.130,  9.751,, 30.939,,  4.877, 13.969, 18.592,  2.146,  6.941,, 31.737,, 13.473
2016-07-01 06:00:00+02:00,  6.300,  8.000,  9.712,  7.618,  6.278, 11.342, 10.399,  9.802,, 36.697,,  4.590, 15.018, 14.747,  1.115,,, 36.806,, 13.695
2016-07-01 07:00:00+02:00,  9.700, 10.300, 15.334,  8.466,  8.744, 12.801, 12.431, 12.597,, 35.841,,  6.872, 17.812, 22.215,  5.025,,, 34.871,, 17.041
2016-07-01 08:00:00+02:00, 19.900, 19.400, 32.448, 12.944, 13.602, 18.220, 20.498, 16.069,, 38.840, 24.149, 15.620, 26.110, 33.714, 10.941,,, 36.766,, 25.264
2016-07-01 09:00:00+02:00, 20.500, 24.500, 42.175, 21.973, 14.335, 25.201, 19.973,,, 31.652, 23.364, 16.700, 24.790, 43.039,  9.838,,, 31.260,, 30.803
2016-07-01 10:00:00+02:00, 15.900, 19.400, 39.313, 20.804, 11.814, 26.685, 18.931,,, 44.581,, 13.316, 24.611, 33.020,  5.967, 27.146,, 37.329,, 29.198
2016-07-01 11:00:00+02:00, 28.000, 35.100, 46.844, 26.786, 31.566, 32.462, 36.713,,, 49.164,, 28.297, 36.444, 62.957, 18.235, 33.608,, 44.662,, 37.603
2016-07-01 12:00:00+02:00, 18.600, 22.700, 44.295, 25.090, 16.256, 30.543, 22.774,,, 40.921,, 15.634, 28.259, 47.138,  9.434, 31.879,, 39.611,, 35.130
2016-07-01 13:00:00+02:00, 23.400, 27.800, 40.752, 20.714, 24.096, 24.189, 26.814,,, 32.978,, 20.878, 27.804, 48.534, 13.326,,, 32.984,, 29.188
2016-07-01 14:00:00+02:00, 18.600, 21.900, 32.917, 17.589, 17.346, 17.321, 19.101,,, 26.341,, 12.930, 23.928, 51.130,  9.419,,, 28.823,, 21.329
2016-07-01 15:00:00+02:00, 17.000, 20.800, 30.128, 14.857, 19.437, 18.906, 20.131,,, 37.897,, 13.704, 26.468, 50.992, 10.551,,, 40.521,, 22.894
2016-07-01 16:00:00+02:00, 21.300, 26.800, 38.059, 17.212, 26.199, 23.076, 28.752,,, 45.997,, 19.907, 31.605, 56.792, 12.416, 24.218,, 45.694,, 26.343
2016-07-01 17:00:00+02:00, 18.500, 21.600, 29.305, 15.113, 22.271, 21.869, 23.163,,, 46.480,, 14.867, 29.304, 47.437, 11.433, 17.464,, 48.270,, 22.082
2016-07-01 18:00:00+02:00, 17.200, 21.900, 26.008, 13.291, 23.247, 20.090, 25.635,,, 43.038,, 18.756, 28.300, 46.480, 12.425, 17.421,, 45.666,, 25.709
2016-07-01 19:00:00+02:00, 20.800, 24.900, 35.178, 17.196, 24.600, 20.025, 24.987,,, 34.159,, 19.421, 27.412, 53.224, 12.089, 17.445,, 37.257,, 24.261
2016-07-01 20:00:00+02:00, 19.900, 25.100, 38.336, 21.195, 22.672, 26.224, 23.840,,, 46.235,, 17.865, 31.855, 35.699,  7.923, 27.452,, 40.954,, 30.055
2016-07-01 21:00:00+02:00, 12.000, 16.600, 29.428, 12.109, 15.559, 11.849, 15.484,,, 32.241,, 10.425, 19.292,,  0.873, 12.085,, 31.035,, 17.328
2016-07-01 22:00:00+02:00, 12.700, 17.600, 33.206, 13.127, 22.660, 13.176, 16.554,,, 32.344,, 12.728, 21.397, 49.346,  4.308, 12.181,, 36.230,, 16.223
2016-07-01 23:00:00+02:00, 15.800, 19.100, 27.359, 13.739, 15.955, 13.336, 16.755,,, 30.998,, 11.995, 21.944, 35.957,  5.211, 12.967,, 35.607,, 15.987
2016-07-02 00:00:00+02:00, 12.000, 14.400, 27.899, 13.399,  7.766, 14.555, 10.233,,, 25.287,,  4.448, 14.844, 18.693, -2.549, 13.902,, 24.864,, 15.059
2016-07-02 01:00:00+02:00,  9.900, 13.400, 26.366, 12.041,  2.889,  9.580,  6.611,,, 22.467,,  3.285,  8.657, 24.480, -5.043,  9.276,, 16.563,, 11.064
2016-07-02 02:00:00+02:00, 10.800, 15.700, 27.253, 11.888,  9.077,  9.977,  9.737,,, 29.998,,  6.589, 11.732,, -2.163,  9.585,, 26.432,, 12.774
2016-07-02 03:00:00+02:00, 12.600, 15.200, 24.820,  7.843, 11.411, 11.254, 11.533,  6.411,, 32.606,,  8.886, 14.787, 27.648,  0.901, 10.118,, 29.250,, 13.673
2016-07-02 04:00:00+02:00, 12.200, 16.900, 32.888, 12.693, 14.950, 10.850, 13.241,  5.550,, 30.590, 16.738, 11.334, 14.522,, -2.119, 10.201,, 28.406,, 15.465
2016-07-02 05:00:00+02:00, 10.200, 17.800, 33.857, 13.209, 10.675, 13.305,  9.892,,, 25.013,  8.901,  7.896, 13.482, 33.095, -5.050, 14.009,, 25.104,, 18.757
2016-07-02 06:00:00+02:00,  8.100,  9.800, 22.393, 14.523,  1.723,  8.979,  0.003, -6.746,, 21.498,  7.164, -1.068,  7.178, 14.299, -7.123,  8.001,, 21.061,, 13.649
2016-07-02 07:00:00+02:00,  8.100,  9.300, 21.748,  8.232, -1.037,  6.177,  1.216, -6.736,, 15.863,  4.241,  0.714,  4.267,  8.663, -6.888,  5.625,, 21.325,,  8.833
2016-07-02 08:00:00+02:00,  8.400,  8.300, 17.181, 10.935,  1.813,  7.444, -0.453, -7.907,, 13.764,  5.694, -0.755,  6.458,  6.933, -5.990,  7.226,, 16.227,,  8.576
2016-07-02 09:00:00+02:00,  7.700,  7.700, 15.128, 11.617, -0.047,  8.322,  1.164, -7.010,, 13.893,  8.481,  1.289, 10.348,  8.422, -3.587,  5.416,, 24.197,, 14.144
2016-07-02 10:00:00+02:00,  6.700,  7.100, 21.303,  6.676, -2.568,  9.584, -0.883, -8.689,, 11.096, 13.374,  1.178,  9.356,  6.228, -4.223,  5.417,, 22.487,,  7.277
2016-07-02 11:00:00+02:00,  8.000,  6.300, 17.079,  7.933, -1.381,  4.708, -8.740,-11.149,,  3.560,  8.554, -2.273,  6.852,  3.332, -0.990, -9.597,, 23.005, 31.415,  4.237
2016-07-02 12:00:00+02:00,  7.200,  5.800, 16.336,  7.946,  1.303,  9.579, -0.745, -8.455,,  8.644,  9.660, -1.396,  6.633,  9.422, -1.919,  1.003,, 28.684, 33.654,  7.691
2016-07-02 13:00:00+02:00,  6.800,  4.800, 17.939,  6.282,  1.746, 10.661, -3.249, -8.256,,  8.111, 10.960,  0.153,  9.681,  8.824, -4.649,  3.043,, 30.580, 28.645,  9.932
2016-07-02 14:00:00+02:00,  7.600,  6.100, 20.237,  5.898,  3.770, 12.841, -0.594,,, 28.046, 11.751, -0.681, 15.751,  8.023, -6.835, 12.105,, 42.242, 39.036, 10.153
2016-07-02 15:00:00+02:00,  5.600,  5.600, 14.663,  8.427,  6.769, 12.228,  3.825,,, 18.429, 16.800,  6.991, 21.957, 14.329,  2.696, 12.148,, 34.344, 40.143, 15.918
2016-07-02 16:00:00+02:00,  6.000,  5.700, 17.552,  7.421, 11.408, 12.398,  0.237,,, 17.707, 15.275, -4.098, 16.861, 11.178, -0.656, 11.188,, 30.987, 33.705,  8.730
2016-07-02 17:00:00+02:00,  5.800,  5.400, 15.277,  7.956,  8.121, 10.893,  1.083,,, 13.668, 17.902, -1.675, 18.163, 13.692, -3.876,  9.510,, 29.975, 34.093,  9.275
2016-07-02 18:00:00+02:00,  7.400,  8.000, 27.019, 11.286,  8.262, 14.143,  4.123,,, 15.386,,  5.984, 19.427, 19.862, -0.819, 11.301,, 25.391, 35.797, 11.892
2016-07-02 19:00:00+02:00,  6.100,  7.600, 21.492, 10.096, 12.960, 10.764,  2.817,,, 19.022,,  5.456, 20.860, 12.387, -1.111,  8.457,, 25.811, 33.025,  9.432
2016-07-02 20:00:00+02:00,  6.300,  7.600, 24.154, 13.454, 15.534, 14.895,  2.664,,, 26.732,,  6.430, 27.683, 17.342,  0.435, 11.203,, 26.432, 32.483, 12.155
2016-07-02 21:00:00+02:00,  8.000,  9.900, 33.611, 15.727, 21.711, 20.303, 12.365,,, 43.832,, 12.593, 32.153, 30.798,  3.650, 17.617,, 40.741, 51.921, 22.627
2016-07-02 22:00:00+02:00, 11.100, 14.200, 38.274, 27.185, 17.861, 28.218, 16.075,,, 48.608,, 16.086, 31.073, 43.160,  4.875, 26.613,, 41.285, 79.861, 31.993
2016-07-02 23:00:00+02:00, 17.600, 21.800, 40.836, 26.417, 23.326, 27.876, 23.916,,, 48.141,, 22.899, 31.607, 43.361, 11.351, 25.441,, 42.666, 73.707, 31.621
2016-07-03 00:00:00+02:00, 30.300, 22.200, 34.445, 21.601, 27.010, 24.043, 21.554,,, 44.833,, 22.807, 36.943, 45.593, 20.001, 22.389,, 39.673, 70.412, 28.987
2016-07-03 01:00:00+02:00, 26.400, 26.700, 45.192, 26.989, 36.731, 25.719, 23.674,,, 41.670, 27.957, 27.842, 31.054,, 17.219, 27.379,, 37.199, 81.287, 32.790
2016-07-03 02:00:00+02:00, 19.300, 24.000, 51.693, 28.455, 27.082, 15.943, 19.162,,, 38.000, 20.569, 24.759, 26.345, 31.509,  4.842, 19.511,, 27.485, 70.477, 19.160
2016-07-03 03:00:00+02:00,  9.100, 14.200, 39.616, 12.717, 22.475,  9.820, 11.075,,, 38.158, 20.629, 12.578, 21.012, 39.518,  0.576, 10.267,, 36.929, 72.806,  9.393
2016-07-03 04:00:00+02:00,  9.000, 21.200, 52.411, 18.185, 28.280,  9.565, 19.519,,, 41.031, 21.540, 25.072, 21.044, 52.696,  1.422, 12.361,, 38.974, 71.118, 18.019
2016-07-03 05:00:00+02:00, 10.400, 24.100, 61.896, 22.768, 21.287, 10.200, 17.185,,, 33.099, 20.024, 22.189, 17.752, 34.284, -3.229, 12.486,, 34.967, 64.687, 14.283
2016-07-03 06:00:00+02:00, 10.400, 19.400, 50.801, 16.628, 13.175,  9.646, 13.220,,, 31.757, 18.876, 13.551, 18.215, 45.160, -5.968, 10.128,, 30.292, 58.267, 11.566
2016-07-03 07:00:00+02:00,  9.300, 17.200, 32.182, 18.615, 11.071,  7.315, 10.249,,, 26.420, 13.083, 10.022, 13.163, 33.004, -3.490,  7.458,, 28.525, 58.296,  7.205
2016-07-03 08:00:00+02:00,  9.200, 12.500, 26.663, 12.791,  8.280, 11.071, 12.021,,, 31.885, 16.269,  9.161, 13.762, 20.767, -0.903, 12.888,, 30.168, 48.011, 11.559
2016-07-03 09:00:00+02:00, 14.000, 13.300, 21.244, 13.956, 11.255,  9.323, 12.915,,, 27.475, 14.717, 13.140, 15.141, 28.526,  4.391, 10.237,, 24.432, 43.962, 12.427
2016-07-03 10:00:00+02:00,  8.100,  8.400, 16.987, 12.858, -5.978,  7.580,  1.056,,, 10.471,  9.634,  2.061, 11.739, 11.544, -3.541, 11.670,, 16.021, 30.837,  9.559
2016-07-03 11:00:00+02:00,  6.000,  6.200, 13.516,  8.959, -0.673,  4.777, -2.191,,,  5.005,  8.374,  0.682,  9.062,  6.572, -0.403,,, 14.488, 27.147,  9.469
2016-07-03 12:00:00+02:00,  6.000,  6.800, 10.966,  8.484, -3.724,  7.964, -0.799,,,  4.598,  4.797,  1.522,  5.114,  5.336, -4.348,,, 28.216, 26.731,  8.947
2016-07-03 13:00:00+02:00,  4.700,  5.000, 15.955,  8.253, -4.271,  7.243, -1.385,,,  2.243, 10.006, -0.449,  5.061,  6.922,-10.045, -4.812,, 32.064, 25.048,  6.091
2016-07-03 14:00:00+02:00,  5.600,  4.900, 12.553,  5.075,  0.684, 10.206, -4.218,,, 13.198,  8.677,  1.659,  9.764,  7.918, -5.788,  8.274,, 43.019, 29.083, 11.582
2016-07-03 15:00:00+02:00,  4.800,  4.800, 12.963,  7.813,  9.618,  8.296,  2.343,,, 13.606, 14.721, -2.511, 11.519,  9.586, -6.712,  7.968,, 41.191, 33.847,  5.485
2016-07-03 16:00:00+02:00,  4.900,  4.900, 20.663,  9.142, 11.039, 12.468,  1.658,,, 19.450, 10.651, -0.030, 19.295, 11.862, -2.886,  8.665,, 42.484, 32.433, 12.013
2016-07-03 17:00:00+02:00,  4.300,  5.500, 20.089, 10.475, 11.540, 11.262,  2.913,,, 21.032, 16.255, -2.799, 20.005, 15.097, -5.121,  8.588,, 45.712, 34.493,  9.096
2016-07-03 18:00:00+02:00,  4.500,  5.700, 17.902, 11.519, 10.128, 12.059,  2.263,,, 19.641, 20.212,  5.872, 21.922, 16.773, -3.625,  8.491,, 34.609, 34.305, 12.289
2016-07-03 19:00:00+02:00,  4.800,  5.100, 16.352, 10.051, 10.364,  9.422, -2.570,,, 14.640, 16.175,  4.941, 19.321, 10.165, -1.481,  6.208,, 24.320, 26.328,  7.705
2016-07-03 20:00:00+02:00,  4.600,  5.700, 16.968, 10.311, 11.144, 10.786,  2.989,,, 29.250, 14.630, 10.579, 28.416, 12.959, -2.102,  8.247,, 30.192, 28.150, 10.212
2016-07-03 21:00:00+02:00,  5.500,  6.600, 20.139, 10.677, 15.149,  9.836,  2.749,,, 30.267, 17.459,  8.704, 23.840, 16.875, -1.017,  7.165,, 27.037, 33.616, 11.021
2016-07-03 22:00:00+02:00,  9.300, 11.700, 29.727, 14.806, 27.354, 15.336, 12.589,,, 40.563, 21.449, 16.267, 28.477, 26.320,  3.072, 13.224,, 38.694, 48.671, 17.785
2016-07-03 23:00:00+02:00, 11.900, 16.800, 38.484, 22.326, 22.957, 17.100, 17.088,,, 45.414, 23.361, 23.103, 29.296,,  4.674, 19.264,, 37.865, 58.758, 21.372
2016-07-04 00:00:00+02:00, 13.100, 17.900, 34.445, 22.922, 21.646, 17.154, 19.197,,, 39.708, 25.966, 20.558, 28.562, 35.212,  6.307, 19.239,, 35.870, 62.208, 19.922
2016-07-04 01:00:00+02:00, 21.400, 36.600, 42.767, 29.166, 35.225, 25.860, 32.131,,, 42.726, 39.923, 35.645, 35.620, 53.800, 16.841, 28.445,, 42.246, 77.990, 30.766
2016-07-04 02:00:00+02:00, 31.200, 34.800, 42.657, 26.817, 29.977, 20.164, 26.018,,, 37.143, 25.918, 32.432, 37.472, 46.382, 17.441, 23.100,, 35.144, 66.178, 24.244
2016-07-04 03:00:00+02:00, 24.900, 28.600, 43.788, 21.236, 25.039, 15.443, 18.482,,, 31.942, 19.843, 25.844, 28.917, 41.747, 10.108, 16.282,, 31.894, 54.085, 18.393
2016-07-04 04:00:00+02:00, 28.200, 28.400, 36.549, 22.252, 19.511, 13.963, 17.911,,, 30.049, 17.321, 23.539, 26.635, 38.279, 11.277, 14.807,, 29.432, 50.558, 17.140
2016-07-04 05:00:00+02:00, 33.100, 29.800, 37.977, 20.796, 21.177, 16.988, 20.369,,, 32.563, 19.157, 25.447, 28.558, 32.731, 14.595, 17.749,, 33.685, 53.190, 19.410
